,precision,recall,f1-score,support
684,0.8157894736842105,0.7126436781609196,0.7607361963190185,87.0
685,0.8888888888888888,0.9411764705882353,0.9142857142857143,17.0
686,1.0,0.75,0.8571428571428571,4.0
687,1.0,0.6666666666666666,0.8,3.0
688,1.0,0.5,0.6666666666666666,2.0
689,0.5,0.42857142857142855,0.4615384615384615,7.0
690,0.6612903225806451,0.9534883720930233,0.780952380952381,43.0
691,0.0,0.0,0.0,34.0
692,1.0,1.0,1.0,10.0
693,0.0,0.0,0.0,1.0
694,0.8333333333333334,1.0,0.9090909090909091,5.0
695,0.1111111111111111,0.2,0.14285714285714285,10.0
696,0.9552238805970149,0.8767123287671232,0.9142857142857143,73.0
697,0.0,0.0,0.0,3.0
698,1.0,0.8333333333333334,0.9090909090909091,6.0
699,0.9333333333333333,0.875,0.9032258064516129,16.0
700,0.6190476190476191,0.9285714285714286,0.742857142857143,42.0
701,1.0,1.0,1.0,2.0
702,0.9333333333333333,1.0,0.9655172413793104,14.0
703,0.0,0.0,0.0,3.0
704,0.890625,0.9193548387096774,0.9047619047619047,62.0
706,1.0,0.9642857142857143,0.9818181818181818,28.0
707,0.958904109589041,0.9722222222222222,0.9655172413793104,72.0
708,1.0,1.0,1.0,2.0
709,0.0,0.0,0.0,2.0
710,0.7647058823529411,1.0,0.8666666666666666,13.0
711,0.75,0.8823529411764706,0.8108108108108107,34.0
712,0.0,0.0,0.0,1.0
713,0.42857142857142855,0.75,0.5454545454545454,4.0
714,0.6428571428571429,0.8571428571428571,0.7346938775510204,21.0
715,0.0,0.0,0.0,1.0
716,0.0,0.0,0.0,1.0
717,0.5555555555555556,0.625,0.5882352941176471,8.0
718,0.9,0.75,0.8181818181818182,12.0
719,0.0,0.0,0.0,2.0
720,0.0,0.0,0.0,44.0
721,0.9473684210526315,1.0,0.972972972972973,18.0
722,0.0,0.0,0.0,3.0
723,0.8666666666666667,0.9512195121951219,0.9069767441860465,41.0
724,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,2.0
726,1.0,0.3333333333333333,0.5,3.0
727,0.8181818181818182,0.9,0.8571428571428572,10.0
728,0.25,1.0,0.4,1.0
729,1.0,0.42857142857142855,0.6,7.0
730,0.9,0.9473684210526315,0.9230769230769231,19.0
731,0.7916666666666666,0.8636363636363636,0.8260869565217391,22.0
732,0.0,0.0,0.0,5.0
733,0.6666666666666666,0.5,0.5714285714285715,12.0
734,1.0,0.5,0.6666666666666666,4.0
735,0.0,0.0,0.0,25.0
736,0.0,0.0,0.0,2.0
737,0.5555555555555556,1.0,0.7142857142857143,5.0
738,0.0,0.0,0.0,24.0
